PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2011-06-22T11:00:00Z,2011-06-22T10:00:00Z,PT60M,17.5,0.17,72,0.0,5.9,0,0,0,0,0,0,9.4,46.5,0.0,983.1,2011-06-22T11:00:00Z,126,5.8,116
2011-06-22T12:00:00Z,2011-06-22T11:00:00Z,PT60M,16.3,0.17,74,0.0,6.4,0,0,0,0,0,0,9.6,51.9,0.0,983.7,2011-06-22T12:00:00Z,126,6.0,129
2011-06-22T13:00:00Z,2011-06-22T12:00:00Z,PT60M,15.5,0.17,75,0.0,6.6,0,0,0,0,0,0,9.6,55.3,0.0,984.0,2011-06-22T13:00:00Z,126,6.2,143
2011-06-22T14:00:00Z,2011-06-22T13:00:00Z,PT60M,14.9,0.17,71,0.0,6.4,0,0,0,0,0,0,9.5,56.8,0.0,984.3,2011-06-22T14:00:00Z,125,6.3,157
2011-06-22T15:00:00Z,2011-06-22T14:00:00Z,PT60M,14.4,0.17,48,0.0,6.3,0,0,0,0,0,0,9.3,58.0,0.0,984.5,2011-06-22T15:00:00Z,124,6.5,169
2011-06-22T16:00:00Z,2011-06-22T15:00:00Z,PT60M,13.9,0.17,-32,0.0,5.9,0,0,0,0,0,0,9.0,58.7,0.0,984.5,2011-06-22T16:00:00Z,124,6.6,170
2011-06-22T17:00:00Z,2011-06-22T16:00:00Z,PT60M,13.3,0.17,-69,0.0,5.4,0,0,0,0,0,0,8.7,59.0,0.0,984.3,2011-06-22T17:00:00Z,125,6.7,160
2011-06-22T18:00:00Z,2011-06-22T17:00:00Z,PT60M,12.6,0.17,-74,0.0,4.9,0,0,0,0,0,0,8.3,59.2,0.0,984.2,2011-06-22T18:00:00Z,126,6.8,146
2011-06-22T19:00:00Z,2011-06-22T18:00:00Z,PT60M,12.1,0.17,-74,0.0,4.3,0,0,0,0,0,0,8.0,59.0,0.0,984.2,2011-06-22T19:00:00Z,127,6.8,133
2011-06-22T20:00:00Z,2011-06-22T19:00:00Z,PT60M,11.5,0.17,-73,0.0,3.7,0,0,0,0,0,0,7.7,58.5,0.0,984.3,2011-06-22T20:00:00Z,127,6.8,119
2011-06-22T21:00:00Z,2011-06-22T20:00:00Z,PT60M,11.0,0.17,-70,0.0,3.0,0,0,0,0,0,0,7.4,57.8,0.0,984.4,2011-06-22T21:00:00Z,128,6.7,105
2011-06-22T22:00:00Z,2011-06-22T21:00:00Z,PT60M,11.3,0.17,-66,0.0,2.5,7,37,4,12,17,14,7.3,54.7,0.0,984.8,2011-06-22T22:00:00Z,127,6.8,92
2011-06-22T23:00:00Z,2011-06-22T22:00:00Z,PT60M,12.0,0.17,-61,0.0,2.0,40,424,105,146,214,289,7.2,50.2,0.0,985.3,2011-06-22T23:00:00Z,126,6.9,80
2011-06-23T00:00:00Z,2011-06-22T23:00:00Z,PT60M,12.9,0.17,-53,0.0,1.5,63,730,285,348,471,645,7.1,45.8,0.0,985.8,2011-06-23T00:00:00Z,125,7.1,68
2011-06-23T01:00:00Z,2011-06-23T00:00:00Z,PT60M,14.5,0.17,-44,0.0,1.4,71,847,463,535,681,772,7.1,41.0,0.0,985.7,2011-06-23T01:00:00Z,123,7.2,57
2011-06-23T02:00:00Z,2011-06-23T01:00:00Z,PT60M,16.6,0.17,-30,0.0,1.5,73,904,599,673,834,778,7.1,36.1,0.0,985.2,2011-06-23T02:00:00Z,121,7.4,48
2011-06-23T03:00:00Z,2011-06-23T02:00:00Z,PT60M,18.7,0.17,-12,0.0,1.6,76,925,673,749,916,774,7.0,31.9,0.0,984.6,2011-06-23T03:00:00Z,120,7.5,43
2011-06-23T04:00:00Z,2011-06-23T03:00:00Z,PT60M,20.1,0.17,8,0.0,1.6,84,914,673,756,923,771,7.0,29.3,0.0,983.9,2011-06-23T04:00:00Z,119,7.4,43
2011-06-23T05:00:00Z,2011-06-23T04:00:00Z,PT60M,20.9,0.17,26,0.0,1.6,86,890,609,695,856,774,7.0,27.8,0.0,983.1,2011-06-23T05:00:00Z,118,7.3,47
2011-06-23T06:00:00Z,2011-06-23T05:00:00Z,PT60M,21.7,0.17,41,0.0,1.6,78,853,494,573,723,774,7.0,26.4,0.0,982.2,2011-06-23T06:00:00Z,118,7.2,55
2011-06-23T07:00:00Z,2011-06-23T06:00:00Z,PT60M,21.3,0.17,51,0.0,1.7,62,789,339,400,534,745,6.9,27.1,0.0,982.0,2011-06-23T07:00:00Z,118,6.8,65
2011-06-23T08:00:00Z,2011-06-23T07:00:00Z,PT60M,20.2,0.17,59,0.0,1.8,43,607,154,197,295,354,6.9,29.5,0.0,982.1,2011-06-23T08:00:00Z,120,6.2,76
2011-06-23T09:00:00Z,2011-06-23T08:00:00Z,PT60M,18.9,0.17,65,0.0,1.9,12,177,30,43,70,54,6.9,32.3,0.0,982.4,2011-06-23T09:00:00Z,123,5.7,89
2011-06-23T10:00:00Z,2011-06-23T09:00:00Z,PT60M,17.4,0.17,69,0.0,2.3,0,0,0,0,0,0,6.9,36.2,0.0,982.8,2011-06-23T10:00:00Z,124,5.5,102
2011-06-23T11:00:00Z,2011-06-23T10:00:00Z,PT60M,16.0,0.17,72,0.0,2.8,0,0,0,0,0,0,6.9,41.3,0.0,983.3,2011-06-23T11:00:00Z,124,5.6,116
2011-06-23T12:00:00Z,2011-06-23T11:00:00Z,PT60M,14.5,0.17,74,0.0,3.3,0,0,0,0,0,0,6.9,47.2,0.0,983.8,2011-06-23T12:00:00Z,124,5.7,129
2011-06-23T13:00:00Z,2011-06-23T12:00:00Z,PT60M,13.6,0.17,75,0.0,3.3,0,0,0,0,0,0,6.8,49.7,0.0,984.0,2011-06-23T13:00:00Z,123,5.8,143
2011-06-23T14:00:00Z,2011-06-23T13:00:00Z,PT60M,13.2,0.17,72,0.0,2.8,0,0,0,0,0,0,6.7,49.4,0.0,984.1,2011-06-23T14:00:00Z,122,5.9,157
2011-06-23T15:00:00Z,2011-06-23T14:00:00Z,PT60M,12.9,0.17,49,0.0,2.3,0,0,0,0,0,0,6.6,48.7,0.0,984.1,2011-06-23T15:00:00Z,121,6.0,169
2011-06-23T16:00:00Z,2011-06-23T15:00:00Z,PT60M,12.5,0.17,-32,0.0,2.0,0,0,0,0,0,0,6.6,48.8,0.0,984.0,2011-06-23T16:00:00Z,120,6.0,170
2011-06-23T17:00:00Z,2011-06-23T16:00:00Z,PT60M,12.0,0.17,-69,0.0,1.8,0,0,0,0,0,0,6.5,49.5,0.0,984.0,2011-06-23T17:00:00Z,119,6.0,160
